orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderID,labels:LABEL
373,2025-05-22 01:07:16,2025-05-31 01:07:16,2025-05-26 01:07:16,227.85,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,373,Order
374,2025-04-06 08:01:07,2025-04-11 08:01:07,,498.98,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,374,Order
375,2025-09-27 09:02:13,2025-10-11 09:02:13,2025-09-28 09:02:13,56.02,雨林木风计算机传媒有限公司物联网,内蒙古自治区柳市南湖齐齐哈尔路L座 415915,贵阳县,天津市,420544,中国,375,Order
376,2024-05-11 12:06:56,2024-05-20 12:06:56,2024-05-13 12:06:56,419.79,明腾网络有限公司互联网服务,天津市齐齐哈尔县高明齐齐哈尔街Q座 427497,长沙县,四川省,118752,中国,376,Order
377,2024-09-18 05:55:32,2024-09-21 05:55:32,,372.82,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,377,Order
378,2026-01-31 08:52:37,2026-02-11 08:52:37,,423.42,创亿网络有限公司数字科技,重庆市重庆市大兴阜新街Y座 156258,济南市,福建省,122791,中国,378,Order
379,2025-02-24 14:40:35,2025-03-05 14:40:35,2025-02-28 14:40:35,398.5,昂歌信息科技有限公司生物科技,内蒙古自治区金凤县城东马鞍山路A座 708516,南昌市,四川省,658489,中国,379,Order
380,2025-09-27 22:23:38,2025-10-02 22:23:38,2025-10-01 22:23:38,204.11,新宇龙信息科技有限公司科技公司,浙江省坤县海港淮安路j座 926220,贵阳市,澳门特别行政区,497153,中国,380,Order
381,2024-06-05 15:42:00,2024-06-17 15:42:00,,196.2,戴硕电子网络有限公司人工智能,江苏省六安市璧山车路E座 396526,雷县,山东省,385046,中国,381,Order
382,2025-07-18 11:02:32,2025-07-28 11:02:32,,55.59,良诺信息有限公司移动应用开发,甘肃省秀云市上街合肥路i座 146344,西安市,湖北省,278336,中国,382,Order
383,2025-05-04 11:09:31,2025-05-08 11:09:31,2025-05-07 11:09:31,180.44,良诺信息有限公司金融科技,海南省玉市璧山陈街N座 471929,鑫市,安徽省,382063,中国,383,Order
384,2024-06-06 00:30:26,2024-06-15 00:30:26,2024-06-11 00:30:26,30.9,迪摩科技有限公司智能科技,新疆维吾尔自治区哈尔滨市清河张路X座 621260,海门市,香港特别行政区,884493,中国,384,Order
385,2024-11-06 23:54:18,2024-11-16 23:54:18,,479.12,良诺信息有限公司移动应用开发,甘肃省秀云市上街合肥路i座 146344,西安市,湖北省,278336,中国,385,Order
386,2026-03-11 15:22:10,2026-03-23 15:22:10,2026-03-14 15:22:10,183.49,天益传媒有限公司区块链技术,吉林省莉市涪城哈尔滨街q座 220531,婷婷县,澳门特别行政区,276141,中国,386,Order
387,2026-03-22 21:56:51,2026-03-29 21:56:51,2026-03-26 21:56:51,476.3,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,387,Order
388,2024-10-08 21:48:58,2024-10-11 21:48:58,2024-10-09 21:48:58,22.24,东方峻景网络有限公司生物科技,浙江省玉梅市沙湾徐街F座 265108,宁德市,云南省,577015,中国,388,Order
389,2024-12-29 13:54:58,2025-01-08 13:54:58,2024-12-30 13:54:58,411.31,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,389,Order
390,2025-07-13 21:56:39,2025-07-20 21:56:39,2025-07-14 21:56:39,341.11,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,390,Order
391,2024-08-17 04:02:25,2024-08-29 04:02:25,,58.46,昂歌信息网络有限公司数字科技,云南省汕尾县牧野东莞路K座 682535,丽丽市,香港特别行政区,262977,中国,391,Order
392,2025-10-04 15:37:08,2025-10-08 15:37:08,,386.66,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,392,Order
393,2024-05-04 02:54:02,2024-05-10 02:54:02,,298.16,九方科技有限公司虚拟现实,广东省莹县滨城徐街w座 535418,慧县,江西省,744631,中国,393,Order
394,2024-10-30 17:31:18,2024-11-08 17:31:18,2024-11-04 17:31:18,99.95,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,394,Order
395,2025-09-12 14:39:48,2025-09-23 14:39:48,2025-09-16 14:39:48,358.09,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,395,Order
396,2024-09-23 20:09:18,2024-10-02 20:09:18,2024-09-26 20:09:18,390.51,超艺网络有限公司电子商务,台湾省惠州县牧野关岭街Q座 883077,佛山县,四川省,539452,中国,396,Order
397,2024-08-29 13:10:23,2024-09-12 13:10:23,2024-09-03 13:10:23,491.11,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,397,Order
398,2025-04-26 19:11:14,2025-04-29 19:11:14,2025-04-27 19:11:14,430.62,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,398,Order
399,2026-01-07 09:19:38,2026-01-16 09:19:38,2026-01-09 09:19:38,18.96,华成育卓传媒有限公司智能科技,山西省波县梁平昆明路j座 498723,丹丹市,江西省,712585,中国,399,Order
400,2025-11-26 05:59:27,2025-11-30 05:59:27,2025-11-28 05:59:27,236.31,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,400,Order
401,2024-11-21 23:45:14,2024-12-05 23:45:14,2024-11-24 23:45:14,290.56,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,401,Order
402,2025-08-30 14:27:18,2025-09-11 14:27:18,,271.95,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,402,Order
403,2025-10-05 18:34:56,2025-10-17 18:34:56,2025-10-07 18:34:56,206.42,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,403,Order
404,2025-10-17 08:09:57,2025-10-28 08:09:57,2025-10-18 08:09:57,33.76,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,404,Order
405,2024-04-06 08:38:22,2024-04-09 08:38:22,2024-04-10 08:38:22,187.49,思优传媒有限公司生物科技,天津市武汉市普陀宜都街M座 997374,拉萨县,河北省,825490,中国,405,Order
406,2024-10-08 14:02:19,2024-10-15 14:02:19,2024-10-10 14:02:19,425.25,飞海科技网络有限公司移动应用开发,海南省天津市淄川张街q座 932172,燕县,浙江省,971594,中国,406,Order
407,2025-11-22 14:19:47,2025-12-06 14:19:47,2025-11-25 14:19:47,304.77,易动力网络有限公司物联网,黑龙江省红梅县长寿郑州街y座 259683,合肥县,吉林省,759443,中国,407,Order
408,2024-08-23 20:14:25,2024-08-30 20:14:25,2024-08-25 20:14:25,71.03,迪摩科技有限公司智能科技,新疆维吾尔自治区哈尔滨市清河张路X座 621260,海门市,香港特别行政区,884493,中国,408,Order
409,2025-02-05 02:20:26,2025-02-12 02:20:26,2025-02-08 02:20:26,28.85,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,409,Order
410,2025-04-17 02:47:42,2025-04-21 02:47:42,,268.22,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,410,Order
411,2025-05-01 10:00:38,2025-05-06 10:00:38,2025-05-02 10:00:38,138.81,东方峻景网络有限公司生物科技,浙江省玉梅市沙湾徐街F座 265108,宁德市,云南省,577015,中国,411,Order
412,2025-10-31 17:00:25,2025-11-05 17:00:25,2025-11-04 17:00:25,96.65,通际名联传媒有限公司云计算,四川省桂芝市吉区长春街y座 651155,南宁市,贵州省,800562,中国,412,Order
413,2024-06-30 14:12:10,2024-07-12 14:12:10,2024-07-01 14:12:10,185.21,华成育卓网络有限公司物联网,辽宁省磊县龙潭银川街Z座 122419,刚县,海南省,931051,中国,413,Order
414,2026-03-26 10:31:43,2026-03-29 10:31:43,2026-03-30 10:31:43,408.87,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,414,Order
415,2024-08-05 16:08:33,2024-08-19 16:08:33,2024-08-06 16:08:33,84.02,昂歌信息传媒有限公司互联网服务,贵州省婷县南长银川路R座 666949,通辽市,澳门特别行政区,679826,中国,415,Order
416,2024-09-11 11:47:02,2024-09-20 11:47:02,2024-09-16 11:47:02,27.14,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,416,Order
417,2024-08-01 06:05:04,2024-08-07 06:05:04,2024-08-03 06:05:04,146.87,黄石金承信息有限公司网络安全,河南省丹县东城尤街b座 715081,军市,宁夏回族自治区,558977,中国,417,Order
418,2024-06-17 10:01:32,2024-06-21 10:01:32,,252.36,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,418,Order
419,2025-02-01 21:40:33,2025-02-07 21:40:33,2025-02-02 21:40:33,484.41,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,419,Order
420,2025-05-23 14:34:41,2025-06-05 14:34:41,2025-05-25 14:34:41,77.91,恩悌网络有限公司大数据分析,海南省宜都市海陵张街e座 169265,北镇县,香港特别行政区,794751,中国,420,Order
421,2025-01-25 16:58:39,2025-01-29 16:58:39,2025-01-27 16:58:39,27.59,雨林木风计算机传媒有限公司物联网,内蒙古自治区柳市南湖齐齐哈尔路L座 415915,贵阳县,天津市,420544,中国,421,Order
422,2024-09-28 18:59:27,2024-10-01 18:59:27,2024-10-01 18:59:27,421.21,凌云信息有限公司区块链技术,香港特别行政区鑫县滨城顾街t座 413207,石家庄市,甘肃省,366678,中国,422,Order
423,2025-01-24 13:24:59,2025-02-01 13:24:59,2025-01-29 13:24:59,168.27,创亿网络有限公司数字科技,重庆市重庆市大兴阜新街Y座 156258,济南市,福建省,122791,中国,423,Order
424,2025-07-23 14:09:46,2025-08-05 14:09:46,,242.12,黄石金承信息有限公司网络安全,河南省丹县东城尤街b座 715081,军市,宁夏回族自治区,558977,中国,424,Order
425,2025-05-15 23:48:27,2025-05-29 23:48:27,2025-05-16 23:48:27,357.58,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,425,Order
426,2024-05-14 16:53:54,2024-05-19 16:53:54,2024-05-19 16:53:54,437.35,南康传媒有限公司虚拟现实,新疆维吾尔自治区合肥市西夏杨路u座 969840,彬市,湖南省,118593,中国,426,Order
427,2024-12-06 11:04:00,2024-12-16 11:04:00,2024-12-10 11:04:00,441.29,思优信息有限公司虚拟现实,河北省澳门市梁平宜都街F座 195288,桂香县,辽宁省,124862,中国,427,Order
428,2025-03-28 13:40:07,2025-04-11 13:40:07,2025-03-31 13:40:07,219.81,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,428,Order
429,2026-03-27 08:57:37,2026-04-08 08:57:37,,258.19,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,429,Order
430,2024-10-20 11:24:17,2024-11-03 11:24:17,,493.62,太极传媒有限公司物联网,江苏省明市黄浦武汉街C座 796913,瑞市,江苏省,735321,中国,430,Order
431,2024-12-18 09:38:31,2024-12-26 09:38:31,2024-12-22 09:38:31,256.99,飞海科技网络有限公司移动应用开发,海南省天津市淄川张街q座 932172,燕县,浙江省,971594,中国,431,Order
432,2024-08-02 08:38:19,2024-08-11 08:38:19,2024-08-06 08:38:19,163.7,联通时科科技有限公司移动应用开发,澳门特别行政区鹏县华龙张街H座 626130,林市,福建省,669231,中国,432,Order
433,2024-09-25 06:52:55,2024-10-07 06:52:55,2024-09-27 06:52:55,383.09,华远软件科技有限公司科技公司,河南省大冶市萧山吴街H座 487564,晨县,安徽省,892811,中国,433,Order
434,2024-09-06 08:29:15,2024-09-15 08:29:15,2024-09-10 08:29:15,211.72,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,434,Order
435,2024-12-14 05:54:24,2024-12-23 05:54:24,2024-12-16 05:54:24,336.31,通际名联传媒有限公司云计算,四川省桂芝市吉区长春街y座 651155,南宁市,贵州省,800562,中国,435,Order
436,2024-08-07 18:00:48,2024-08-12 18:00:48,2024-08-10 18:00:48,201.69,通际名联信息有限公司区块链技术,广东省桂荣县梁平谷街u座 437080,上海市,内蒙古自治区,431703,中国,436,Order
437,2024-08-15 19:19:09,2024-08-19 19:19:09,,37.56,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,437,Order
438,2025-07-07 04:58:33,2025-07-10 04:58:33,2025-07-09 04:58:33,63.08,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,438,Order
439,2024-10-18 12:28:15,2024-10-31 12:28:15,2024-10-23 12:28:15,311.15,思优传媒有限公司网络安全,江西省台北市城北合山街z座 819116,哈尔滨市,安徽省,375582,中国,439,Order
440,2024-06-16 14:13:01,2024-06-29 14:13:01,2024-06-20 14:13:01,328.02,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,440,Order
441,2024-09-01 01:25:52,2024-09-05 01:25:52,2024-09-05 01:25:52,414.81,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,441,Order
442,2024-10-20 02:05:51,2024-10-24 02:05:51,,480.2,快讯信息有限公司大数据分析,内蒙古自治区通辽县金平兴城路i座 503555,荆门市,云南省,281393,中国,442,Order
443,2025-06-27 05:26:31,2025-07-11 05:26:31,2025-06-30 05:26:31,261.91,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,443,Order
444,2025-05-24 13:15:16,2025-05-28 13:15:16,2025-05-27 13:15:16,359.49,创亿信息有限公司移动应用开发,河南省琳县蓟州施路j座 539361,永安市,天津市,240654,中国,444,Order
445,2025-07-04 23:18:23,2025-07-17 23:18:23,,231.82,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,445,Order
446,2024-06-23 13:57:09,2024-07-01 13:57:09,,185.61,国讯科技有限公司科技公司,甘肃省玉梅县城北广州路a座 989029,文县,云南省,210027,中国,446,Order
447,2026-02-23 03:07:42,2026-03-04 03:07:42,2026-02-25 03:07:42,375.35,华远软件网络有限公司生物科技,河北省福州市浔阳哈尔滨路k座 728110,畅市,山西省,886906,中国,447,Order
448,2024-04-21 19:47:03,2024-04-28 19:47:03,,355.67,超艺网络有限公司电子商务,台湾省惠州县牧野关岭街Q座 883077,佛山县,四川省,539452,中国,448,Order
449,2024-08-04 21:04:20,2024-08-07 21:04:20,,175.55,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,449,Order
450,2024-12-08 02:02:13,2024-12-15 02:02:13,2024-12-12 02:02:13,146.94,通际名联信息有限公司区块链技术,广东省桂荣县梁平谷街u座 437080,上海市,内蒙古自治区,431703,中国,450,Order
451,2025-01-23 20:14:38,2025-01-31 20:14:38,2025-01-26 20:14:38,134.01,和泰信息有限公司大数据分析,山东省鑫县魏都长沙街L座 384089,西安县,北京市,195089,中国,451,Order
452,2024-05-25 11:09:35,2024-06-05 11:09:35,,265.16,东方峻景网络有限公司生物科技,浙江省玉梅市沙湾徐街F座 265108,宁德市,云南省,577015,中国,452,Order
453,2024-05-21 05:14:32,2024-05-25 05:14:32,2024-05-26 05:14:32,119.25,昂歌信息科技有限公司生物科技,内蒙古自治区金凤县城东马鞍山路A座 708516,南昌市,四川省,658489,中国,453,Order
454,2025-03-25 13:50:21,2025-03-31 13:50:21,2025-03-30 13:50:21,30.98,恒聪百汇科技有限公司互联网服务,云南省帆市清城曾路O座 622721,淑珍县,湖南省,352095,中国,454,Order
455,2025-09-27 04:42:13,2025-10-02 04:42:13,,139.59,济南亿次元网络有限公司数字科技,天津市太原市双滦梅街L座 337339,婷市,河北省,809552,中国,455,Order
456,2024-10-29 22:56:29,2024-11-02 22:56:29,2024-10-30 22:56:29,224.86,快讯信息有限公司大数据分析,内蒙古自治区通辽县金平兴城路i座 503555,荆门市,云南省,281393,中国,456,Order
457,2024-04-15 17:47:16,2024-04-19 17:47:16,2024-04-17 17:47:16,375.02,商软冠联传媒有限公司物联网,宁夏回族自治区淮安市高明石家庄路C座 942043,刚县,新疆维吾尔自治区,745577,中国,457,Order
458,2024-05-03 19:06:42,2024-05-11 19:06:42,2024-05-08 19:06:42,492.96,四通信息有限公司人工智能,云南省璐县花溪卢街V座 184974,巢湖市,西藏自治区,885926,中国,458,Order
459,2024-12-14 10:58:04,2024-12-18 10:58:04,2024-12-16 10:58:04,361.52,趋势网络有限公司移动应用开发,北京市大冶县普陀陈路n座 239667,秀珍县,广西壮族自治区,519778,中国,459,Order
460,2024-07-24 18:00:25,2024-08-01 18:00:25,2024-07-27 18:00:25,290.7,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,460,Order
